误差倍数,误差标准差,repeat,方案,确定达标比例,确定未达标比例,区间不确定比例,已知状态达标率,相对无误差状态改变率
2.0,0.007431731168400003,276,16/18,0.846441947565543,0.06741573033707865,0.08614232209737828,0.9262295081967213,0.0898876404494382
2.0,0.007431731168400003,276,18/22,0.9101123595505618,0.0299625468164794,0.0599250936329588,0.9681274900398407,0.052434456928838954
2.0,0.007431731168400003,277,15/18,0.8239700374531835,0.0449438202247191,0.13108614232209737,0.9482758620689655,0.0898876404494382
2.0,0.007431731168400003,277,16/18,0.8576779026217228,0.0449438202247191,0.09737827715355805,0.950207468879668,0.08239700374531835
2.0,0.007431731168400003,277,18/22,0.9288389513108615,0.0299625468164794,0.04119850187265917,0.96875,0.056179775280898875
2.0,0.007431731168400003,278,15/18,0.8352059925093633,0.056179775280898875,0.10861423220973783,0.9369747899159664,0.056179775280898875
2.0,0.007431731168400003,278,16/18,0.8651685393258427,0.052434456928838954,0.08239700374531835,0.9428571428571428,0.052434456928838954
2.0,0.007431731168400003,278,18/22,0.9250936329588015,0.026217228464419477,0.04868913857677903,0.9724409448818898,0.04119850187265917
2.0,0.007431731168400003,279,15/18,0.8239700374531835,0.0749063670411985,0.10112359550561797,0.9166666666666666,0.08614232209737828
2.0,0.007431731168400003,279,16/18,0.850187265917603,0.07116104868913857,0.07865168539325842,0.9227642276422764,0.07865168539325842
2.0,0.007431731168400003,279,18/22,0.9063670411985019,0.0299625468164794,0.06367041198501873,0.968,0.04868913857677903
2.0,0.007431731168400003,280,15/18,0.8239700374531835,0.07116104868913857,0.10486891385767791,0.9205020920502092,0.0898876404494382
2.0,0.007431731168400003,280,16/18,0.846441947565543,0.06367041198501873,0.0898876404494382,0.9300411522633745,0.07865168539325842
2.0,0.007431731168400003,280,18/22,0.9101123595505618,0.0299625468164794,0.0599250936329588,0.9681274900398407,0.0449438202247191
2.0,0.007431731168400003,281,15/18,0.8127340823970037,0.0749063670411985,0.11235955056179775,0.9156118143459916,0.06367041198501873
2.0,0.007431731168400003,281,16/18,0.8389513108614233,0.06367041198501873,0.09737827715355805,0.9294605809128631,0.0599250936329588
2.0,0.007431731168400003,281,18/22,0.9026217228464419,0.0299625468164794,0.06741573033707865,0.9678714859437751,0.052434456928838954
2.0,0.007431731168400003,282,15/18,0.8164794007490637,0.056179775280898875,0.12734082397003746,0.9356223175965666,0.09737827715355805
2.0,0.007431731168400003,282,16/18,0.850187265917603,0.052434456928838954,0.09737827715355805,0.941908713692946,0.0898876404494382
2.0,0.007431731168400003,282,18/22,0.9176029962546817,0.026217228464419477,0.056179775280898875,0.9722222222222222,0.04868913857677903
2.0,0.007431731168400003,283,15/18,0.8164794007490637,0.08614232209737828,0.09737827715355805,0.9045643153526971,0.07116104868913857
2.0,0.007431731168400003,283,16/18,0.8426966292134831,0.08239700374531835,0.0749063670411985,0.9109311740890689,0.06741573033707865
2.0,0.007431731168400003,283,18/22,0.8913857677902621,0.0299625468164794,0.07865168539325842,0.967479674796748,0.04119850187265917
2.0,0.007431731168400003,284,15/18,0.8352059925093633,0.07116104868913857,0.09363295880149813,0.9214876033057852,0.052434456928838954
2.0,0.007431731168400003,284,16/18,0.8614232209737828,0.0599250936329588,0.07865168539325842,0.9349593495934959,0.04868913857677903
2.0,0.007431731168400003,284,18/22,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.04868913857677903
2.0,0.007431731168400003,285,15/18,0.8202247191011236,0.06741573033707865,0.11235955056179775,0.9240506329113924,0.08239700374531835
2.0,0.007431731168400003,285,16/18,0.8539325842696629,0.06367041198501873,0.08239700374531835,0.9306122448979591,0.0749063670411985
2.0,0.007431731168400003,285,18/22,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.04868913857677903
2.0,0.007431731168400003,286,15/18,0.8426966292134831,0.0449438202247191,0.11235955056179775,0.9493670886075949,0.0599250936329588
2.0,0.007431731168400003,286,16/18,0.8689138576779026,0.04119850187265917,0.0898876404494382,0.9547325102880658,0.056179775280898875
2.0,0.007431731168400003,286,18/22,0.9363295880149812,0.02247191011235955,0.04119850187265917,0.9765625,0.056179775280898875
2.0,0.007431731168400003,287,15/18,0.8352059925093633,0.0599250936329588,0.10486891385767791,0.9330543933054394,0.056179775280898875
2.0,0.007431731168400003,287,16/18,0.8614232209737828,0.052434456928838954,0.08614232209737828,0.9426229508196722,0.052434456928838954
2.0,0.007431731168400003,287,18/22,0.9213483146067416,0.033707865168539325,0.0449438202247191,0.9647058823529412,0.033707865168539325
2.0,0.007431731168400003,288,15/18,0.8277153558052435,0.06367041198501873,0.10861423220973783,0.9285714285714286,0.0749063670411985
2.0,0.007431731168400003,288,16/18,0.8539325842696629,0.056179775280898875,0.0898876404494382,0.9382716049382716,0.06367041198501873
2.0,0.007431731168400003,288,18/22,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.033707865168539325
2.0,0.007431731168400003,289,15/18,0.8426966292134831,0.056179775280898875,0.10112359550561797,0.9375,0.07116104868913857
2.0,0.007431731168400003,289,16/18,0.8764044943820225,0.04868913857677903,0.0749063670411985,0.9473684210526315,0.06367041198501873
2.0,0.007431731168400003,289,18/22,0.9288389513108615,0.02247191011235955,0.04868913857677903,0.9763779527559056,0.04868913857677903
2.0,0.007431731168400003,290,15/18,0.8164794007490637,0.06367041198501873,0.1198501872659176,0.9276595744680851,0.0898876404494382
2.0,0.007431731168400003,290,16/18,0.850187265917603,0.056179775280898875,0.09363295880149813,0.9380165289256198,0.08239700374531835
2.0,0.007431731168400003,290,18/22,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.06741573033707865
2.0,0.007431731168400003,291,15/18,0.8352059925093633,0.056179775280898875,0.10861423220973783,0.9369747899159664,0.06741573033707865
2.0,0.007431731168400003,291,16/18,0.8651685393258427,0.04868913857677903,0.08614232209737828,0.9467213114754098,0.06367041198501873
2.0,0.007431731168400003,291,18/22,0.9213483146067416,0.018726591760299626,0.0599250936329588,0.9800796812749004,0.052434456928838954
2.0,0.007431731168400003,292,15/18,0.8202247191011236,0.056179775280898875,0.12359550561797752,0.9358974358974359,0.0749063670411985
2.0,0.007431731168400003,292,16/18,0.846441947565543,0.052434456928838954,0.10112359550561797,0.9416666666666667,0.06741573033707865
2.0,0.007431731168400003,292,18/22,0.9213483146067416,0.02247191011235955,0.056179775280898875,0.9761904761904762,0.056179775280898875
2.0,0.007431731168400003,293,15/18,0.8239700374531835,0.0749063670411985,0.10112359550561797,0.9166666666666666,0.07116104868913857
2.0,0.007431731168400003,293,16/18,0.8539325842696629,0.07116104868913857,0.0749063670411985,0.9230769230769231,0.06367041198501873
2.0,0.007431731168400003,293,18/22,0.8951310861423221,0.0299625468164794,0.0749063670411985,0.9676113360323887,0.04119850187265917
2.0,0.007431731168400003,294,15/18,0.8352059925093633,0.052434456928838954,0.11235955056179775,0.9409282700421941,0.07116104868913857
2.0,0.007431731168400003,294,16/18,0.8576779026217228,0.0449438202247191,0.09737827715355805,0.950207468879668,0.06367041198501873
2.0,0.007431731168400003,294,18/22,0.9213483146067416,0.018726591760299626,0.0599250936329588,0.9800796812749004,0.04868913857677903
2.0,0.007431731168400003,295,15/18,0.8389513108614233,0.07865168539325842,0.08239700374531835,0.9142857142857143,0.0749063670411985
2.0,0.007431731168400003,295,16/18,0.8614232209737828,0.07116104868913857,0.06741573033707865,0.9236947791164659,0.0599250936329588
2.0,0.007431731168400003,295,18/22,0.9026217228464419,0.03745318352059925,0.0599250936329588,0.9601593625498008,0.052434456928838954
2.0,0.007431731168400003,296,15/18,0.8239700374531835,0.0599250936329588,0.11610486891385768,0.9322033898305084,0.0599250936329588
2.0,0.007431731168400003,296,16/18,0.8539325842696629,0.056179775280898875,0.0898876404494382,0.9382716049382716,0.0599250936329588
2.0,0.007431731168400003,296,18/22,0.9176029962546817,0.0299625468164794,0.052434456928838954,0.9683794466403162,0.04119850187265917
2.0,0.007431731168400003,297,15/18,0.8202247191011236,0.052434456928838954,0.12734082397003746,0.9399141630901288,0.06741573033707865
2.0,0.007431731168400003,297,16/18,0.850187265917603,0.0449438202247191,0.10486891385767791,0.9497907949790795,0.056179775280898875
2.0,0.007431731168400003,297,18/22,0.9250936329588015,0.0299625468164794,0.0449438202247191,0.9686274509803922,0.04119850187265917
2.0,0.007431731168400003,298,15/18,0.8014981273408239,0.08239700374531835,0.11610486891385768,0.9067796610169492,0.10486891385767791
2.0,0.007431731168400003,298,16/18,0.8277153558052435,0.0749063670411985,0.09737827715355805,0.91701244813278,0.09737827715355805
2.0,0.007431731168400003,298,18/22,0.8913857677902621,0.0299625468164794,0.07865168539325842,0.967479674796748,0.07865168539325842
2.0,0.007431731168400003,299,15/18,0.8164794007490637,0.06367041198501873,0.1198501872659176,0.9276595744680851,0.08614232209737828
2.0,0.007431731168400003,299,16/18,0.850187265917603,0.06367041198501873,0.08614232209737828,0.930327868852459,0.0749063670411985
2.0,0.007431731168400003,299,18/22,0.9213483146067416,0.04119850187265917,0.03745318352059925,0.9571984435797666,0.04868913857677903
2.0,0.007431731168400003,300,15/18,0.8127340823970037,0.07865168539325842,0.10861423220973783,0.9117647058823529,0.07865168539325842
2.0,0.007431731168400003,300,16/18,0.8352059925093633,0.06741573033707865,0.09737827715355805,0.9253112033195021,0.07116104868913857
2.0,0.007431731168400003,300,18/22,0.9063670411985019,0.03745318352059925,0.056179775280898875,0.9603174603174603,0.0449438202247191
2.0,0.007431731168400003,301,15/18,0.8389513108614233,0.04868913857677903,0.11235955056179775,0.9451476793248945,0.0599250936329588
2.0,0.007431731168400003,301,16/18,0.8689138576779026,0.0449438202247191,0.08614232209737828,0.9508196721311475,0.052434456928838954
2.0,0.007431731168400003,301,18/22,0.9325842696629213,0.0299625468164794,0.03745318352059925,0.9688715953307393,0.04119850187265917
2.0,0.007431731168400003,302,15/18,0.8352059925093633,0.052434456928838954,0.11235955056179775,0.9409282700421941,0.052434456928838954
2.0,0.007431731168400003,302,16/18,0.8689138576779026,0.04868913857677903,0.08239700374531835,0.9469387755102041,0.04868913857677903
2.0,0.007431731168400003,302,18/22,0.9213483146067416,0.02247191011235955,0.056179775280898875,0.9761904761904762,0.018726591760299626
2.0,0.007431731168400003,303,15/18,0.8352059925093633,0.07116104868913857,0.09363295880149813,0.9214876033057852,0.10112359550561797
2.0,0.007431731168400003,303,16/18,0.8576779026217228,0.06741573033707865,0.0749063670411985,0.9271255060728745,0.0898876404494382
2.0,0.007431731168400003,303,18/22,0.9138576779026217,0.033707865168539325,0.052434456928838954,0.9644268774703557,0.06741573033707865
2.0,0.007431731168400003,304,15/18,0.8202247191011236,0.06741573033707865,0.11235955056179775,0.9240506329113924,0.07865168539325842
2.0,0.007431731168400003,304,16/18,0.8426966292134831,0.056179775280898875,0.10112359550561797,0.9375,0.07116104868913857
2.0,0.007431731168400003,304,18/22,0.9063670411985019,0.0299625468164794,0.06367041198501873,0.968,0.052434456928838954
2.0,0.007431731168400003,305,15/18,0.8202247191011236,0.06741573033707865,0.11235955056179775,0.9240506329113924,0.0898876404494382
2.0,0.007431731168400003,305,16/18,0.846441947565543,0.06367041198501873,0.0898876404494382,0.9300411522633745,0.08239700374531835
2.0,0.007431731168400003,305,18/22,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.06367041198501873
2.0,0.007431731168400003,306,15/18,0.8052434456928839,0.07116104868913857,0.12359550561797752,0.9188034188034188,0.06367041198501873
2.0,0.007431731168400003,306,16/18,0.8314606741573034,0.056179775280898875,0.11235955056179775,0.9367088607594937,0.0599250936329588
2.0,0.007431731168400003,306,18/22,0.9026217228464419,0.02247191011235955,0.0749063670411985,0.9757085020242915,0.0449438202247191
2.0,0.007431731168400003,307,15/18,0.8202247191011236,0.06367041198501873,0.11610486891385768,0.9279661016949152,0.0898876404494382
2.0,0.007431731168400003,307,16/18,0.850187265917603,0.0599250936329588,0.0898876404494382,0.934156378600823,0.07865168539325842
2.0,0.007431731168400003,307,18/22,0.9176029962546817,0.026217228464419477,0.056179775280898875,0.9722222222222222,0.04868913857677903
2.0,0.007431731168400003,308,15/18,0.8314606741573034,0.056179775280898875,0.11235955056179775,0.9367088607594937,0.0749063670411985
2.0,0.007431731168400003,308,16/18,0.8614232209737828,0.052434456928838954,0.08614232209737828,0.9426229508196722,0.0599250936329588
2.0,0.007431731168400003,308,18/22,0.9250936329588015,0.0149812734082397,0.0599250936329588,0.9840637450199203,0.04868913857677903
2.0,0.007431731168400003,309,15/18,0.797752808988764,0.08614232209737828,0.11610486891385768,0.902542372881356,0.07865168539325842
2.0,0.007431731168400003,309,16/18,0.8314606741573034,0.0749063670411985,0.09363295880149813,0.9173553719008265,0.06741573033707865
2.0,0.007431731168400003,309,18/22,0.8876404494382022,0.033707865168539325,0.07865168539325842,0.9634146341463414,0.03745318352059925
2.0,0.007431731168400003,310,15/18,0.8389513108614233,0.03745318352059925,0.12359550561797752,0.9572649572649573,0.04868913857677903
2.0,0.007431731168400003,310,16/18,0.8764044943820225,0.033707865168539325,0.0898876404494382,0.9629629629629629,0.04119850187265917
2.0,0.007431731168400003,310,18/22,0.9438202247191011,0.02247191011235955,0.033707865168539325,0.9767441860465116,0.0299625468164794
2.0,0.007431731168400003,311,15/18,0.8127340823970037,0.052434456928838954,0.1348314606741573,0.9393939393939394,0.06367041198501873
2.0,0.007431731168400003,311,16/18,0.8389513108614233,0.04119850187265917,0.1198501872659176,0.9531914893617022,0.06367041198501873
2.0,0.007431731168400003,311,18/22,0.9213483146067416,0.026217228464419477,0.052434456928838954,0.9723320158102767,0.052434456928838954
2.0,0.007431731168400003,312,15/18,0.8389513108614233,0.0599250936329588,0.10112359550561797,0.9333333333333333,0.06367041198501873
2.0,0.007431731168400003,312,16/18,0.8651685393258427,0.056179775280898875,0.07865168539325842,0.9390243902439024,0.052434456928838954
2.0,0.007431731168400003,312,18/22,0.9213483146067416,0.0299625468164794,0.04868913857677903,0.968503937007874,0.0299625468164794
2.0,0.007431731168400003,313,15/18,0.8352059925093633,0.06367041198501873,0.10112359550561797,0.9291666666666667,0.04868913857677903
2.0,0.007431731168400003,313,16/18,0.8576779026217228,0.052434456928838954,0.0898876404494382,0.9423868312757202,0.04868913857677903
2.0,0.007431731168400003,313,18/22,0.9213483146067416,0.02247191011235955,0.056179775280898875,0.9761904761904762,0.033707865168539325
2.0,0.007431731168400003,314,15/18,0.8352059925093633,0.0599250936329588,0.10486891385767791,0.9330543933054394,0.08239700374531835
2.0,0.007431731168400003,314,16/18,0.8576779026217228,0.056179775280898875,0.08614232209737828,0.9385245901639344,0.07116104868913857
2.0,0.007431731168400003,314,18/22,0.9213483146067416,0.0299625468164794,0.04868913857677903,0.968503937007874,0.03745318352059925
2.0,0.007431731168400003,315,15/18,0.8277153558052435,0.06741573033707865,0.10486891385767791,0.9246861924686193,0.07116104868913857
2.0,0.007431731168400003,315,16/18,0.850187265917603,0.0599250936329588,0.0898876404494382,0.934156378600823,0.06367041198501873
2.0,0.007431731168400003,315,18/22,0.9101123595505618,0.033707865168539325,0.056179775280898875,0.9642857142857143,0.04119850187265917
2.0,0.007431731168400003,316,15/18,0.846441947565543,0.06741573033707865,0.08614232209737828,0.9262295081967213,0.07116104868913857
2.0,0.007431731168400003,316,16/18,0.8651685393258427,0.0599250936329588,0.0749063670411985,0.9352226720647774,0.056179775280898875
2.0,0.007431731168400003,316,18/22,0.9138576779026217,0.04119850187265917,0.0449438202247191,0.9568627450980393,0.033707865168539325
